Identifier,StructureData,,,,,,,Polymer EntityData,
Entry ID,EM Resolution (Å),EM Diffraction Resolution (Å),Experimental Method,PDB ID,Refinement Resolution (Å),Data Collection Resolution,High Resolution Limit,Entity ID,
"8PSO","2.4",,"ELECTRON MICROSCOPY","8PSO","2.4",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
,,,,,,,,"5"
"8PSQ","2.65",,"ELECTRON MICROSCOPY","8PSQ","2.65",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PSS","2.83",,"ELECTRON MICROSCOPY","8PSS","2.83",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PSU","3.18",,"ELECTRON MICROSCOPY","8PSU","3.18",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PSX","2.96",,"ELECTRON MICROSCOPY","8PSX","2.96",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
,,,,,,,,"5"
"8PSZ","2.42",,"ELECTRON MICROSCOPY","8PSZ","2.42",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
,,,,,,,,"5"
"8PT2","2.59",,"ELECTRON MICROSCOPY","8PT2","2.59",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PT6","3.03",,"ELECTRON MICROSCOPY","8PT6","3.03",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
,,,,,,,,"5"
"8PT7","2.8",,"ELECTRON MICROSCOPY","8PT7","2.8",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PTG","2.9",,"ELECTRON MICROSCOPY","8PTG","2.9",,,"1"
,,,,,,,,"2"
"8PTH","2.73",,"ELECTRON MICROSCOPY","8PTH","2.73",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PTJ","2.86",,"ELECTRON MICROSCOPY","8PTJ","2.86",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PTX","2.87",,"ELECTRON MICROSCOPY","8PTX","2.87",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PTZ","3.35",,"ELECTRON MICROSCOPY","8PTZ","3.35",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PU0","4.25",,"ELECTRON MICROSCOPY","8PU0","4.25",,,"1"
,,,,,,,,"2"
,,,,,,,,"3"
,,,,,,,,"4"
"8PV1","2.56",,"ELECTRON MICROSCOPY","8PV1","2.56",,,"1"
,,,,,,,,"3"
,,,,,,,,"13"
,,,,,,,,"14"
,,,,,,,,"16"
,,,,,,,,"17"
,,,,,,,,"18"
,,,,,,,,"19"
,,,,,,,,"20"
,,,,,,,,"22"
,,,,,,,,"23"
,,,,,,,,"24"
,,,,,,,,"25"
,,,,,,,,"27"
,,,,,,,,"28"
,,,,,,,,"29"
,,,,,,,,"30"
,,,,,,,,"32"
,,,,,,,,"35"
,,,,,,,,"36"
,,,,,,,,"38"
,,,,,,,,"39"
,,,,,,,,"41"
,,,,,,,,"43"
,,,,,,,,"47"
,,,,,,,,"48"
,,,,,,,,"49"
,,,,,,,,"50"
,,,,,,,,"51"
,,,,,,,,"52"
,,,,,,,,"53"
,,,,,,,,"54"
,,,,,,,,"55"
,,,,,,,,"56"
,,,,,,,,"57"
,,,,,,,,"10"
,,,,,,,,"11"
,,,,,,,,"12"
,,,,,,,,"15"
,,,,,,,,"2"
,,,,,,,,"21"
,,,,,,,,"26"
,,,,,,,,"31"
,,,,,,,,"33"
,,,,,,,,"34"
,,,,,,,,"37"
,,,,,,,,"4"
,,,,,,,,"40"
,,,,,,,,"42"
,,,,,,,,"44"
,,,,,,,,"45"
,,,,,,,,"46"
,,,,,,,,"5"
,,,,,,,,"58"
,,,,,,,,"6"
,,,,,,,,"7"
,,,,,,,,"8"
,,,,,,,,"9"
"8PV2","2.63",,"ELECTRON MICROSCOPY","8PV2","2.63",,,"5"
,,,,,,,,"10"
,,,,,,,,"12"
,,,,,,,,"13"
,,,,,,,,"14"
,,,,,,,,"16"
,,,,,,,,"17"
,,,,,,,,"20"
,,,,,,,,"22"
,,,,,,,,"26"
,,,,,,,,"28"
,,,,,,,,"29"
,,,,,,,,"31"
,,,,,,,,"32"
,,,,,,,,"33"
,,,,,,,,"34"
,,,,,,,,"35"
,,,,,,,,"36"
,,,,,,,,"37"
,,,,,,,,"38"
,,,,,,,,"39"
,,,,,,,,"42"
,,,,,,,,"44"
,,,,,,,,"46"
,,,,,,,,"49"
,,,,,,,,"51"
,,,,,,,,"52"
,,,,,,,,"53"
,,,,,,,,"54"
,,,,,,,,"56"
,,,,,,,,"1"
,,,,,,,,"11"
,,,,,,,,"15"
,,,,,,,,"18"
,,,,,,,,"19"
,,,,,,,,"2"
,,,,,,,,"21"
,,,,,,,,"23"
,,,,,,,,"24"
,,,,,,,,"25"
,,,,,,,,"27"
,,,,,,,,"3"
,,,,,,,,"30"
,,,,,,,,"4"
,,,,,,,,"40"
,,,,,,,,"41"
,,,,,,,,"43"
,,,,,,,,"45"
