Identifier,StructureData,,,,,
Entry ID,Collection Temperature,Detector,Collection Date,Diffraction Source General Class,Diffraction Source Make, Model or Name,
"6F3H","100","PIXEL","2014-08-08","SYNCHROTRON","DIAMOND BEAMLINE I04"
"6F41"
"6F4A","100","PIXEL","2015-05-08","SYNCHROTRON","ESRF BEAMLINE ID29"
"5XLO"
"5XLP"
"6BBO","100","PIXEL","2017-08-23","SYNCHROTRON","APS BEAMLINE 24-ID-C"
"6BSG","100","CCD","2014-10-10","SYNCHROTRON","APS BEAMLINE 22-BM"
"6BSH","100","CCD","2015-10-10","SYNCHROTRON","APS BEAMLINE 22-BM"
"6BSI","100","CCD","2015-10-10","SYNCHROTRON","APS BEAMLINE 22-BM"
"6BSJ","100","CCD","2015-10-10","SYNCHROTRON","APS BEAMLINE 22-BM"
"6EZ0"
"5Y6Z","100","CCD","2013-07-13","SYNCHROTRON","SSRF BEAMLINE BL17U1"
"6B14","100","PIXEL","2015-11-11","SYNCHROTRON","APS BEAMLINE 24-ID-C"
"6B3K","77","PIXEL","2015-11-11","SYNCHROTRON","APS BEAMLINE 24-ID-C"
"6BU9"
"6ELZ"
"6EM1"
"6EM3"
"6EM4"
"6EM5"
"5ML7","100","PIXEL","2016-10-27","SYNCHROTRON","ESRF BEAMLINE BM30A"
"5NS3","94","PIXEL","2014-02-25","SYNCHROTRON","ESRF BEAMLINE ID23-1"
"5NS4","93","PIXEL","2013-06-22","SYNCHROTRON","ESRF BEAMLINE ID23-1"
"5Y58","100","PIXEL","2016-05-23","SYNCHROTRON","SSRF BEAMLINE BL18U1"
,,"PIXEL","2016-05-23","SYNCHROTRON","SSRF BEAMLINE BL19U1"
"5NDG","90","PIXEL","2014-11-28","SYNCHROTRON","SOLEIL BEAMLINE PROXIMA 1"
"5NDK","90","PIXEL","2016-05-25","SYNCHROTRON","SLS BEAMLINE X06SA"
"5NDV","90","PIXEL","2015-07-15","SYNCHROTRON","SOLEIL BEAMLINE PROXIMA 1"
"5NDW","90","PIXEL","2016-04-10","SYNCHROTRON","SLS BEAMLINE X06SA"
"5OBM","90","PIXEL","2015-07-16","SYNCHROTRON","SOLEIL BEAMLINE PROXIMA 1"
"5WT1","100","CCD","2016-04-02","SYNCHROTRON","SSRF BEAMLINE BL17U"
"5WT3","100","CCD","2016-06-06","SYNCHROTRON","SSRF BEAMLINE BL19U1"
"5X3Z"
"6EVJ","100","PIXEL","2015-02-15","SYNCHROTRON","ESRF BEAMLINE ID23-1"
"6EVK","100","PIXEL","2014-09-05","SYNCHROTRON","ESRF BEAMLINE ID23-1"
"5WS2","100","PIXEL","2016-10-23","SYNCHROTRON","SSRF BEAMLINE BL19U1"
"5X6B","100","CCD","2014-10-03","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"5Y36"
"6AZ1"
"6AZ3"
"6BGB","100","PIXEL","2016-12-19","SYNCHROTRON","ALS BEAMLINE 8.3.1"
"5NXT","80","PIXEL","2016-01-12","SYNCHROTRON","BESSY BEAMLINE 14.1"
"5U0Q","100","CCD","2016-10-28","SYNCHROTRON","ALS BEAMLINE 8.2.1"
"6AR1","100","CCD","2016-11-12","SYNCHROTRON","ALS BEAMLINE 5.0.3"
"6AR3","100","CCD","2016-06-12","SYNCHROTRON","ALS BEAMLINE 5.0.3"
"6AR5","100","CCD","2017-04-01","SYNCHROTRON","ALS BEAMLINE 5.0.3"
